6141737 0 1366 0
6141787 0 1470 0
6141837 0 1244 0
6141887 0 1473 0
6141937 0 1215 0
6141987 0 1483 0
6142037 0 440 0
6142087 0 0 0
6142137 0 0 0
6142187 0 0 0
6142237 0 0 0
6142287 0 0 0
6142337 0 0 0
6142387 0 0 0
6142437 0 0 0
6142487 0 0 0
6142537 0 0 0
6142587 0 0 0
6142637 0 0 0
6142687 0 0 0
6142737 0 0 0
6142787 0 0 0
6142837 0 0 0
6142887 0 0 0
6142937 0 0 0
6142987 0 0 0
6143037 0 802 1
6143087 0 1178 2
6143137 0 178 0
6143187 0 0 0
6143237 0 78 0
6143287 0 27 0
6143337 0 0 0
6143387 0 0 0
6143437 0 0 0
6143488 0 165 0
6143540 1 34 0
6143590 2 152 0
6143640 0 0 0
6143690 2 35 0
6143745 0 0 0
6143795 0 45 0
6143845 2 31 0
6143895 0 0 0
6143945 0 0 0
6143995 0 0 0
6144056 0 0 0
6144106 3 64 0
6144156 2 65 0
6144206 3 97 0
6144256 1 0 0
6144338 0 0 0
6144388 0 9 0
6144438 4 81 0
6144488 4 16 0
6144544 1 29 0
6144594 0 4 0
6144644 1 23 0
6144694 0 0 0
6144744 1 0 0
6144794 0 0 0
6144844 0 0 0
6144894 2 30 0
6144944 0 0 0
6144994 0 0 0
6145045 0 0 0
6145095 0 0 0
6145145 2 33 0
6145195 0 0 0
6145245 0 0 0
6145295 0 0 0
6145345 0 0 0
6145395 0 0 0
6145445 0 0 0
6145495 0 0 0
6145545 2 4 0
6145595 2 13 0
6145645 4 27 0
6145698 1 4 0
6145748 1 18 0
6145798 7 50 0
6145848 5 43 0
6145898 0 0 0
6145948 0 0 0
6145998 0 0 0
6146050 0 0 0
6146100 0 0 0
6146150 3 13 0
6146200 1 0 0
6146250 0 0 0
6146300 1 2 0
6146350 1 21 0
6146400 0 0 0
6146450 3 12 0
6146500 2 9 0
6146550 0 0 0
6146600 0 0 0
6146650 17 159 0
6146700 1 3 0
6146750 0 0 0
6146800 0 0 0
6146850 0 0 0
6146900 4 31 0
6146950 0 0 0
6147001 0 0 0
6147051 9 52 0
6147101 2 14 0
6147151 0 0 0
6147201 0 0 0
6147251 0 0 0
6147301 3 44 0
6147351 4 68 0
6147401 0 0 0
6147451 0 0 0
6147501 0 0 0
6147551 1 3 0
6147601 6 38 0
6147653 0 0 0
6147703 5 20 0
6147753 12 117 0
6147803 3 25 0
6147853 3 1 0
6147903 0 0 0
6147953 0 0 0
6148008 0 0 0
6148058 0 0 0
6148108 3 15 0
6148158 4 33 0
6148208 17 136 0
6148260 1 0 0
6148310 2 2 0
6148360 1 8 0
6148410 1 18 0
6148460 3 22 0
6148510 4 48 0
6148560 2 7 0
6148610 4 19 0
6148660 6 17 0
6148710 1 20 0
