4968491 0 0 0
4968542 2 4 0
4968592 7 7 0
4968642 4 6 0
4968692 2 1 0
4968742 6 3 0
4968792 29 22 0
4968843 0 0 0
4968893 27 17 0
4968946 26 29 0
4968996 25 22 0
4969046 32 19 0
4969096 22 9 0
4969146 24 25 1
4969196 20 13 0
4969246 29 25 0
4969296 19 17 0
4969347 22 27 0
4969397 16 17 0
4969447 26 25 0
4969498 13 9 0
4969548 8 6 0
4969598 25 12 0
4969648 4 7 0
4969698 29 31 0
4969748 29 30 0
4969798 11 9 0
4969848 27 29 0
4969898 13 11 0
4969948 0 0 0
4969998 15 16 0
4970048 21 14 0
4970098 29 29 0
4970148 6 7 0
4970198 0 0 0
4970248 18 18 0
4970298 27 14 0
4970348 16 7 0
4970398 2 1 0
4970448 0 0 0
4970498 18 18 0
4970548 28 20 0
4970607 10 3 0
4970767 0 0 0
4970817 2 0 0
4970867 0 0 0
4970917 26 17 0
4970967 14 6 0
4971017 0 0 0
4971067 3 0 0
4971117 0 0 0
4971167 9 12 0
4971218 25 17 0
4971268 21 24 1
4971318 18 18 0
4971368 29 17 0
4971419 27 23 0
4971469 30 29 0
4971519 29 27 0
4971571 24 15 0
4971621 17 17 0
4971671 21 11 0
4971729 25 15 0
4971779 7 9 0
4971829 18 12 0
4971882 31 32 0
4971932 30 18 0
4971982 32 21 0
4972032 16 12 0
4972082 29 17 0
4972132 28 17 0
4972182 11 12 0
4972232 0 0 0
4972282 8 3 0
4972332 3 3 0
4972382 27 23 0
4972432 31 34 0
4972482 0 0 0
4972533 15 13 0
4972583 9 5 0
4972633 0 0 0
4972683 0 0 0
4972733 21 15 0
4972783 9 5 0
4972833 2 1 0
4972883 24 13 0
4972933 26 17 0
4972983 0 0 0
4973033 22 18 0
4973083 28 24 0
4973133 9 1 0
4973186 30 17 0
4973236 0 0 0
4973286 0 0 0
4973336 17 13 0
4973386 22 10 0
4973436 29 22 0
4973486 30 22 0
4973536 18 18 0
4973588 28 27 0
4973638 21 12 0
4973688 29 38 0
4973738 22 11 0
4973788 21 22 0
4973838 31 23 0
4973888 24 8 0
4973938 31 34 0
4973988 32 21 0
4974038 28 20 0
4974088 28 19 0
4974138 31 28 0
4974188 24 19 0
4974238 25 29 0
4974288 30 31 0
4974338 20 6 0
4974388 30 25 0
4974438 17 18 0
4974488 0 0 0
4974538 10 10 0
4974588 24 16 0
4974638 0 0 0
4974689 5 2 0
4974739 12 10 0
4974793 1 0 0
4974843 15 8 0
4974893 26 20 0
4974943 0 0 0
4974993 4 9 0
4975043 31 26 0
4975093 5 1 0
4975143 0 0 0
4975200 5 5 0
4975250 13 8 0
4975300 0 0 0
4975350 0 0 0
4975400 0 0 0
4975450 2 3 0
4975500 3 3 0
4975550 16 16 0
4975600 10 4 0
4975650 13 6 0
4975700 26 15 0
4975750 2 1 0
4975800 24 20 0
4975850 13 12 0
4975900 31 29 0
4975950 12 7 0
4976000 31 38 0
4976056 9 9 0
4976106 13 11 0
4976156 24 17 0
4976206 38 25 0
4976259 17 9 0
4976309 24 17 0
4976362 15 18 0
4976412 13 9 0
4976465 13 11 0
4976515 23 9 0
4976565 21 12 0
4976615 2 1 0
4976665 0 0 0
4976715 25 14 0
4976765 8 5 0
4976815 3 6 0
4976867 0 0 0
4976917 21 19 0
4976970 34 21 0
4977020 25 20 0
4977073 0 0 0
4977123 3 2 0
4977173 27 27 0
4977223 16 18 0
4977273 0 0 0
4977323 2 3 0
4977392 0 0 0
4977442 6 2 0
4977492 35 22 0
4977542 4 1 0
4977592 0 0 0
4977642 31 18 0
4977700 12 5 0
4977750 12 6 0
4977800 30 29 0
4977850 28 10 1
4977900 33 25 0
4977950 28 27 0
4978000 0 0 0
4978050 0 0 0
4978100 0 0 0
4978150 2 3 0
4978200 29 19 0
4978250 0 0 0
4978300 19 16 0
4978350 13 10 0
4978400 1 0 0
4978450 0 0 0
4978500 0 0 0
4978550 2 2 0
4978600 29 24 0
4978650 33 21 0
4978700 32 25 0
4978750 22 23 0
4978800 27 13 0
4978850 31 20 0
4978900 27 22 0
4978950 34 33 0
4979003 34 20 0
4979053 28 22 0
4979103 27 19 0
4979153 25 23 0
4979203 33 36 0
4979253 33 31 0
4979303 33 20 0
4979353 19 6 0
4979403 20 5 0
4979453 13 6 0
4979539 22 22 0
4979589 12 8 0
4979639 31 23 0
4979689 8 6 0
4979739 0 0 0
4979789 20 18 0
4979839 34 15 0
4979889 22 16 0
4979939 0 0 0
4979990 0 0 0
4980040 6 5 0
4980090 2 0 0
4980140 0 0 0
4980190 28 11 0
4980242 30 26 0
4980292 18 13 0
4980344 0 0 0
4980394 0 0 0
4980444 0 0 0
4980494 2 0 0
4980544 26 22 0
4980594 9 6 0
4980644 0 0 0
4980694 20 12 0
4980744 24 8 0
4980794 1 0 0
4980844 1 1 0
4980894 6 4 0
4980944 27 18 0
4980994 21 7 0
4981044 0 0 0
4981097 0 0 0
4981147 11 12 0
4981197 0 0 0
4981247 7 2 0
4981297 33 25 0
4981347 27 10 0
4981397 12 6 0
4981447 0 0 0
4981497 0 0 0
4981547 7 3 0
4981597 31 29 0
4981647 28 22 0
4981697 27 29 0
4981747 21 6 0
4981797 24 19 0
4981847 25 15 0
4981897 27 13 0
4981947 33 23 1
4981997 16 11 0
4982047 25 15 0
4982097 31 25 0
4982147 7 7 0
4982197 21 11 0
4982247 32 24 0
4982297 22 11 0
4982347 32 20 0
4982397 28 11 0
4982447 31 31 1
4982497 15 6 0
4982547 23 20 0
4982597 14 13 0
4982647 0 0 0
4982697 13 7 0
4982747 27 9 0
4982797 30 32 0
4982847 16 11 0
4982897 0 0 0
4982947 7 12 0
4982997 32 25 0
4983047 3 0 0
4983097 0 0 0
4983152 10 7 0
4983208 4 2 0
4983258 4 4 0
4983308 0 0 0
4983358 0 0 0
4983408 0 0 0
4983458 0 0 0
4983508 14 16 0
4983558 21 13 0
4983608 4 1 0
4983658 0 0 0
4983708 15 7 0
4983758 28 23 0
4983808 20 11 0
4983858 2 1 0
4983908 0 0 0
4983958 28 21 0
4984008 12 5 0
4984058 0 0 0
4984108 1 0 0
4984158 17 9 0
4984208 27 23 0
4984258 29 15 0
4984317 0 0 0
4984367 8 10 0
4984417 0 0 0
4984467 9 3 0
4984518 32 20 0
4984568 10 5 0
4984618 0 0 0
4984668 0 0 0
4984718 27 20 0
4984768 11 11 0
4984818 1 1 0
4984868 28 16 0
4984918 27 15 0
4984968 16 7 0
4985018 0 0 0
4985068 24 17 0
4985118 33 22 0
4985168 28 14 0
4985218 38 34 0
4985268 26 14 0
4985318 33 23 0
4985368 34 23 0
4985418 19 13 0
4985468 31 19 0
4985519 21 10 0
4985569 34 28 0
4985619 29 28 0
4985669 30 16 0
4985719 32 31 0
4985769 11 5 0
4985819 35 24 0
4985870 32 15 0
4985920 35 37 0
4985972 34 29 0
4986022 25 24 0
4986083 13 8 0
4986133 6 3 0
4986183 22 16 0
4986233 29 13 0
4986283 1 0 0
4986333 0 0 0
4986383 0 0 0
4986433 0 0 0
4986483 19 20 0
4986533 28 37 0
4986583 24 12 0
4986633 22 14 0
4986683 0 0 0
4986734 0 0 0
4986784 0 0 0
4986834 8 8 0
4986884 28 16 0
4986934 7 5 0
4986984 0 0 0
4987034 0 0 0
4987084 19 15 0
4987134 9 4 0
4987184 0 0 0
4987234 18 7 0
4987284 29 25 0
4987334 8 1 0
4987384 0 0 0
4987434 0 0 0
4987484 0 0 0
4987534 31 12 0
4987584 10 7 0
4987634 0 0 0
4987684 2 0 0
4987734 29 20 0
4987784 5 5 0
4987834 0 0 0
4987884 29 23 0
4987934 29 28 0
4987984 8 7 0
4988034 19 17 0
4988084 20 7 0
4988134 0 0 0
4988184 6 6 0
4988234 3 1 0
4988284 0 0 0
4988334 24 28 0
4988384 18 6 0
4988434 0 0 0
4988484 8 6 0
4988539 30 18 0
4988589 3 2 0
4988639 0 0 0
4988689 9 7 0
4988739 0 0 0
4988789 0 0 0
4988839 8 7 0
4988889 29 13 0
4988939 37 19 0
4988989 33 14 0
4989039 27 12 0
4989090 0 0 0
4989140 12 4 0
4989190 36 24 0
4989240 30 19 0
4989290 19 10 0
4989340 33 20 0
4989390 34 29 0
4989440 36 26 0
4989490 36 23 0
4989540 31 20 0
4989597 0 0 0
4989647 23 15 1
4989701 13 7 0
4989751 29 10 0
4989801 28 13 0
4989851 24 18 0
4989901 33 11 0
4989951 2 1 0
4990001 0 0 0
4990051 6 4 0
4990101 0 0 0
4990151 0 0 0
4990201 0 0 0
4990251 7 8 0
4990301 36 16 0
4990351 27 17 0
4990401 30 26 0
4990451 36 25 0
4990501 33 25 0
4990551 8 4 0
4990601 0 0 0
4990651 20 13 0
4990701 11 8 0
4990751 4 3 0
4990801 15 12 0
4990851 35 11 0
4990901 6 2 0
4990951 0 0 0
4991001 1 0 0
4991051 0 0 0
4991101 7 1 0
4991151 13 14 0
4991204 6 0 0
4991254 6 5 0
4991304 7 6 0
4991354 16 8 0
4991404 16 12 0
4991454 17 9 0
4991504 22 13 0
4991554 14 14 0
4991604 2 3 0
4991654 4 4 0
4991704 0 0 0
4991754 0 0 0
4991804 15 21 0
4991854 23 21 0
4991905 1 1 0
4991955 0 0 0
4992005 1 0 0
4992055 26 20 0
4992105 25 16 1
4992155 20 13 0
4992205 17 6 0
4992255 0 0 0
4992305 21 27 0
4992355 33 28 0
4992405 11 9 0
4992455 4 4 0
4992505 11 8 0
4992555 24 25 0
4992605 34 22 0
4992655 28 15 0
4992705 18 5 0
4992755 3 2 0
4992805 0 0 0
4992855 0 0 0
4992905 25 16 1
4992955 8 3 0
4993005 1 1 0
4993055 0 0 0
4993105 0 0 0
4993155 0 0 0
4993205 2 0 0
4993255 16 8 0
4993306 36 18 0
4993356 1 0 0
4993406 0 0 0
4993456 16 6 0
4993510 37 26 0
4993560 24 11 0
4993610 23 27 0
4993660 38 25 0
4993710 40 24 0
4993760 40 24 0
4993810 37 15 0
4993860 34 24 0
4993910 35 22 0
4993960 33 21 0
4994010 38 16 0
4994060 32 19 0
4994110 35 27 0
4994161 16 5 0
4994211 22 12 0
4994261 21 8 0
4994311 25 18 0
4994361 14 7 0
4994411 7 5 0
4994461 21 13 0
4994511 0 0 0
4994561 1 1 0
4994611 12 10 0
4994661 19 10 0
4994711 20 8 0
4994761 20 5 0
4994811 23 15 0
4994861 13 11 0
4994911 30 17 0
4994961 38 17 0
4995011 36 29 0
4995061 32 18 1
4995111 36 22 0
4995161 33 17 0
4995211 36 20 0
4995266 5 0 0
4995316 26 13 0
4995366 35 15 0
4995416 33 28 0
4995466 32 29 0
4995516 33 19 0
4995566 40 19 0
4995616 34 20 0
4995666 31 17 0
4995716 37 20 0
4995766 36 31 0
4995816 36 20 0
4995866 39 22 1
4995916 33 24 0
4995966 33 21 0
4996016 35 34 1
4996066 35 22 0
4996116 35 17 0
4996166 38 26 0
4996216 37 27 0
4996266 34 25 0
4996316 35 29 0
4996366 37 37 0
4996416 37 38 0
4996466 32 23 0
4996516 36 20 0
4996566 34 34 0
4996616 37 28 0
4996666 35 34 1
4996716 36 22 0
4996766 25 11 0
4996816 31 22 0
4996866 39 41 0
4996916 39 30 0
4996966 36 39 0
4997016 33 21 0
4997066 35 26 0
4997116 34 53 0
4997166 38 25 0
4997216 35 27 0
4997266 36 30 0
4997316 32 29 0
4997366 35 30 0
4997416 35 24 0
4997466 36 23 0
4997516 36 30 0
4997566 36 40 0
4997616 34 30 0
4997666 35 29 0
4997716 38 20 0
4997766 36 44 0
4997816 39 26 0
4997866 32 19 0
4997916 36 22 0
4997966 32 40 0
4998016 16 13 0
4998066 0 0 0
4998116 0 0 0
4998166 0 0 0
4998216 0 0 0
4998266 0 0 0
4998316 0 0 0
4998366 0 0 0
4998417 0 0 0
4998467 0 0 0
4998517 0 0 0
4998567 0 0 0
4998617 0 0 0
4998667 0 0 0
4998717 0 0 0
4998767 0 0 0
4998817 0 0 0
4998867 0 0 0
4998917 0 0 0
4998968 0 0 0
4999018 21 30 0
4999068 38 29 0
4999118 37 34 0
4999168 33 22 0
4999218 38 31 0
4999268 40 34 0
4999318 43 36 0
4999368 39 37 0
4999418 35 39 0
4999468 38 44 0
4999518 38 41 0
4999568 36 24 0
4999618 37 29 0
4999668 38 52 0
4999718 40 32 0
4999768 36 21 0
4999818 35 37 0
4999868 39 36 0
4999918 32 28 0
4999968 37 38 0
5000018 37 43 0
5000068 39 28 0
5000118 40 42 0
5000168 39 43 0
5000218 42 63 0
5000268 40 31 0
5000318 39 33 0
5000368 39 30 0
5000418 34 42 0
5000468 34 33 0
5000518 39 50 0
5000568 38 47 0
5000618 37 50 0
5000668 37 48 0
5000718 38 57 0
5000768 39 63 0
5000818 33 40 0
5000868 37 45 0
5000918 39 54 0
5000968 37 42 0
5001018 38 37 0
5001068 35 39 0
5001118 43 54 0
5001168 36 51 0
5001218 40 31 2
5001268 37 47 0
5001318 39 42 0
5001368 42 42 0
5001418 39 65 0
5001468 40 45 0
5001518 40 47 0
5001568 37 62 0
5001618 42 51 0
5001668 39 41 0
5001718 35 52 0
5001768 19 31 0
5001818 38 40 0
5001868 37 76 0
5001918 36 39 0
5001968 38 51 0
5002018 37 35 0
5002068 39 44 0
5002118 35 51 0
5002168 35 40 0
5002218 40 42 0
5002268 42 39 0
5002318 37 28 0
5002368 37 39 0
5002418 42 67 0
5002468 41 39 0
5002518 35 47 0
5002568 43 71 0
5002618 33 43 0
5002668 31 26 0
5002718 42 51 1
5002768 39 54 0
5002818 44 62 0
5002868 40 44 0
5002918 41 52 0
5002968 44 92 0
5003018 37 31 0
5003068 41 72 0
5003118 36 32 0
5003168 37 72 0
5003218 39 57 0
5003268 39 34 0
5003318 41 58 0
5003368 37 59 0
5003418 36 79 0
5003468 45 62 0
5003518 29 46 0
5003568 39 46 0
5003618 39 42 0
5003668 40 42 0
5003718 41 62 0
5003768 37 74 0
5003818 39 45 0
5003868 43 60 1
5003918 34 40 0
5003968 40 80 0
5004018 43 66 0
5004068 40 76 0
5004118 39 44 0
5004168 38 58 0
5004218 41 68 0
5004268 39 65 0
5004318 44 51 0
5004368 41 84 0
5004418 35 43 0
5004468 39 61 0
5004518 34 50 0
5004568 42 105 1
5004618 39 55 0
5004668 43 70 0
5004718 40 84 0
5004768 42 57 0
5004818 38 73 0
5004868 43 84 0
5004918 36 64 0
5004968 36 51 0
5005018 39 78 0
5005068 35 80 0
5005118 37 67 0
5005168 30 62 0
5005218 32 54 0
5005268 37 74 0
5005318 43 85 0
5005368 42 84 0
5005418 37 70 0
5005468 38 62 0
5005518 39 67 0
5005568 37 77 1
5005618 43 60 0
5005668 45 67 0
5005718 42 86 0
5005768 42 68 0
5005818 48 84 0
5005868 42 127 0
5005918 37 66 0
5005968 42 92 0
5006018 42 93 0
5006068 40 83 0
5006118 38 84 0
5006168 45 94 0
5006218 44 98 0
5006268 31 66 0
5006318 39 63 0
5006368 46 95 0
5006418 40 92 0
5006468 41 128 0
5006518 47 116 0
5006568 45 111 0
5006618 42 97 0
5006668 36 68 0
5006718 30 57 0
5006768 20 56 0
5006818 44 137 0
5006868 40 117 0
5006918 45 86 0
5006968 38 78 0
5007018 44 130 0
5007068 45 105 0
5007118 39 88 0
5007168 40 90 0
5007218 45 120 0
5007268 43 104 1
5007318 41 81 0
5007368 36 82 0
5007418 44 117 0
5007468 47 91 0
5007518 41 100 0
5007568 44 113 0
5007618 40 110 0
5007668 39 114 0
5007718 43 142 0
5007768 41 116 0
5007818 44 96 0
5007868 39 106 0
5007918 45 141 0
5007968 48 125 0
5008018 40 125 0
5008068 38 111 0
5008118 44 109 0
5008170 36 120 0
5008220 39 136 0
5008270 41 162 0
5008320 46 129 0
5008370 42 127 0
5008420 45 126 0
5008470 31 70 0
5008520 34 92 0
5008570 44 162 0
5008620 46 149 0
5008670 47 132 0
5008720 46 136 0
5008770 44 162 0
5008820 49 107 0
5008870 46 160 0
5008920 47 184 0
5008970 44 156 0
5009020 45 90 1
5009070 47 177 0
5009120 47 160 1
5009170 47 154 0
5009220 44 117 1
5009270 51 208 1
5009320 49 158 0
5009370 47 145 0
5009420 38 146 0
5009470 44 149 0
5009520 45 157 0
5009570 47 183 0
5009620 46 120 0
5009670 46 126 0
5009720 45 169 0
5009770 56 185 0
5009820 48 216 0
5009870 43 144 0
5009920 47 154 1
5009970 52 193 0
5010020 47 152 0
5010070 49 171 1
5010120 49 199 0
5010170 43 251 0
5010220 51 210 0
5010270 47 190 0
5010320 48 161 0
5010370 47 212 0
5010420 44 199 0
5010470 50 314 0
5010521 49 179 0
5010571 52 248 0
5010621 53 167 0
5010671 48 264 0
5010721 52 306 0
5010771 47 220 0
5010821 56 203 1
5010871 51 210 0
5010921 55 202 0
5010971 51 192 0
5011021 50 213 0
5011071 50 217 0
5011121 48 218 0
5011171 45 203 1
5011221 47 259 0
5011271 45 257 1
5011321 58 277 0
5011371 40 186 0
5011421 30 247 0
5011471 38 180 0
5011521 50 340 0
5011571 33 139 1
5011621 0 0 0
5011671 0 0 0
5011721 0 0 0
5011771 0 0 0
5011821 0 0 0
5011871 0 0 0
5011921 0 0 0
5011971 0 0 0
5012021 0 0 0
5012071 0 0 0
5012121 0 0 0
5012171 0 0 0
5012221 0 0 0
5012271 0 0 0
5012321 0 0 0
5012371 0 0 0
5012421 0 0 0
5012471 0 0 0
5012521 0 0 0
5012571 19 108 0
5012621 49 279 0
5012671 61 387 0
5012721 64 360 0
5012771 59 331 0
5012821 58 325 1
5012871 63 457 0
5012921 57 322 0
5012971 64 448 0
5013021 63 400 0
5013071 64 350 0
5013121 65 396 0
5013171 61 313 0
5013221 64 360 1
5013271 59 338 0
5013321 52 327 0
5013371 54 370 0
5013421 57 420 0
5013471 58 426 1
5013521 63 505 0
5013571 59 448 0
5013621 61 463 0
5013671 62 447 0
5013721 54 445 1
5013771 62 379 1
5013821 58 439 1
5013871 62 425 0
5013921 64 542 0
5013971 59 512 0
5014021 58 471 0
5014071 68 548 0
5014121 64 483 0
5014171 61 498 0
5014221 60 559 0
5014271 61 526 0
5014321 61 462 1
5014371 67 576 0
5014421 73 739 0
5014471 63 753 0
5014521 68 536 0
5014571 62 524 1
5014621 71 726 1
5014671 64 631 0
5014721 69 709 1
5014771 55 713 0
5014821 0 0 0
5014871 0 0 0
5014921 0 0 0
5014971 0 0 0
5015021 0 0 0
5015071 0 0 0
5015121 0 0 0
5015171 0 0 0
5015221 0 0 0
5015271 0 0 0
5015321 0 0 0
5015371 0 0 0
5015421 0 0 0
5015471 0 0 0
5015521 0 0 0
5015571 0 0 0
5015621 0 0 0
5015671 0 0 0
5015721 0 0 0
5015771 12 214 0
5015821 67 626 0
5015871 67 632 0
5015921 57 617 0
5015971 43 436 1
5016021 58 535 1
5016071 58 621 1
5016121 60 747 1
5016171 69 581 0
5016221 63 732 0
5016271 72 724 0
5016321 72 631 1
5016371 51 488 0
5016421 59 660 0
