5284580 2 2909 1
5284630 0 0 0
5284680 0 0 0
5284730 0 0 0
5284780 0 0 0
5284830 0 0 0
5284880 0 0 0
5284930 0 0 0
5284980 0 0 0
5285030 0 0 0
5285080 0 0 0
5285130 0 0 0
5285180 0 0 0
5285230 0 0 0
5285280 0 0 0
5285330 0 0 0
5285380 0 0 0
5285430 0 0 0
5285480 0 0 0
5285530 0 0 0
5285580 0 1991 1
5285630 0 0 0
5285680 0 0 0
5285730 0 0 0
5285780 0 0 0
5285830 0 0 0
5285880 0 0 0
5285930 0 0 0
5285980 0 0 0
5286030 0 0 0
5286080 0 0 0
5286130 0 0 0
5286180 0 0 0
5286230 0 0 0
5286280 0 0 0
5286330 0 0 0
5286380 0 0 0
5286430 0 0 0
5286480 0 0 0
5286530 0 0 0
5286580 0 1916 0
5286630 0 0 0
5286680 0 0 0
5286730 0 0 0
5286780 0 0 0
5286830 0 0 0
5286880 0 0 0
5286930 0 0 0
5286980 0 0 0
5287030 0 0 0
5287080 0 0 0
5287130 0 0 0
5287180 0 0 0
5287230 0 0 0
5287280 0 0 0
5287330 0 0 0
5287380 0 0 0
5287430 0 0 0
5287480 0 0 0
5287530 0 0 0
5287580 0 1886 3
5287630 0 0 0
5287680 0 0 0
5287730 0 0 0
5287780 0 0 0
5287830 0 0 0
5287880 0 0 0
5287930 0 0 0
5287980 0 0 0
5288030 0 0 0
5288080 0 0 0
5288130 0 0 0
5288180 0 0 0
5288230 0 0 0
5288280 0 0 0
5288330 0 0 0
5288380 0 0 0
5288430 0 0 0
5288480 0 0 0
5288530 0 0 0
5288580 0 0 0
5288630 0 1881 2
5288680 0 0 0
5288730 0 0 0
5288780 0 0 0
5288830 0 0 0
5288880 0 0 0
5288930 0 0 0
5288980 0 0 0
5289030 0 0 0
5289080 0 0 0
5289130 0 0 0
5289180 0 0 0
5289230 0 0 0
5289280 0 0 0
5289330 0 0 0
5289380 0 0 0
5289430 0 0 0
5289480 0 0 0
5289530 0 0 0
5289580 0 0 0
5289630 0 69 0
5289680 0 0 0
5289733 0 0 0
5289783 9 576 0
5289833 2 225 0
5289883 2 158 0
5289933 1 16 0
5289983 0 64 0
5290046 5 69 0
5290096 3 90 0
5290146 6 349 0
5290197 3 52 0
5290247 3 202 0
5290297 0 0 0
5290347 0 0 0
5290397 0 0 0
5290447 0 0 0
5290497 0 0 0
5290547 0 0 0
5290597 0 0 0
5290647 0 0 0
5290697 0 0 0
5290747 0 0 0
5290797 0 0 0
5290847 0 0 0
5290897 0 0 0
5290947 0 0 0
5290997 0 0 0
5291047 0 0 0
5291097 0 0 0
5291147 0 0 0
5291203 0 0 0
5291253 5 576 0
5291303 17 750 0
5291353 0 0 0
5291403 4 147 0
5291453 0 41 0
5291503 0 0 0
5291553 0 0 0
5291603 0 0 0
5291653 4 269 0
5291703 0 0 0
5291753 0 0 0
5291803 0 0 0
5291853 0 0 0
5291903 0 0 0
5291953 0 0 0
5292003 0 0 0
5292053 0 0 0
5292103 0 0 0
5292153 0 0 0
5292203 0 0 0
5292253 0 0 0
5292303 0 0 0
5292353 0 0 0
5292403 0 0 0
5292453 0 0 0
5292503 0 0 0
5292553 0 0 0
5292603 0 0 0
5292653 0 34 0
5292703 0 0 0
5292753 1 18 0
5292803 0 0 0
5292853 1 4 0
5292903 7 441 0
5292953 3 268 0
5293003 0 0 0
5293053 3 235 0
5293103 2 199 0
5293153 0 0 0
5293203 0 0 0
5293253 7 336 1
5293303 0 230 1
5293353 0 0 0
5293403 0 0 0
5293453 0 0 0
5293503 0 0 0
5293553 0 0 0
5293603 0 0 0
5293653 0 0 0
5293703 0 0 0
5293753 0 0 0
5293803 0 0 0
5293853 0 0 0
5293903 0 0 0
5293953 0 0 0
5294003 0 0 0
5294067 0 0 0
5294117 0 0 0
5294167 0 0 0
5294219 0 0 0
5294269 0 15 0
5294319 19 776 0
5294369 28 543 1
5294419 12 427 0
5294469 0 0 0
5294519 0 0 0
5294569 0 0 0
5294619 0 0 0
5294669 0 0 0
5294719 0 0 0
5294769 0 0 0
5294819 0 0 0
5294869 0 0 0
5294919 0 0 0
5294969 0 0 0
5295019 0 0 0
5295069 0 0 0
5295119 0 0 0
5295169 0 0 0
5295219 0 0 0
5295269 0 0 0
5295319 0 0 0
5295369 0 0 0
5295419 15 461 1
5295469 25 996 0
5295519 9 310 0
5295569 0 0 0
5295619 0 0 0
5295669 0 0 0
5295719 0 0 0
5295769 0 0 0
5295819 0 0 0
5295869 0 0 0
5295919 0 0 0
5295971 0 0 0
5296021 0 0 0
5296071 0 0 0
5296121 0 0 0
5296171 0 0 0
5296221 0 0 0
5296272 0 0 0
5296322 0 0 0
5296372 0 0 0
5296422 0 0 0
5296472 0 0 0
5296522 0 15 0
5296572 0 0 0
5296622 0 0 0
5296672 1 18 0
5296722 0 0 0
5296772 12 288 1
5296822 2 58 0
5296872 0 0 0
5296922 6 184 0
5296972 0 0 0
5297022 3 67 0
5297072 3 88 0
5297122 0 0 0
5297172 5 138 0
5297222 5 142 0
5297272 6 182 0
5297323 1 0 0
5297373 2 45 0
5297423 1 96 0
5297473 13 203 0
5297523 5 156 0
5297573 0 0 0
5297623 0 0 0
5297673 0 0 0
5297723 0 0 0
5297773 0 0 0
5297823 0 0 0
5297873 0 0 0
5297923 0 0 0
5297973 0 0 0
5298023 0 0 0
5298073 0 0 0
5298123 0 0 0
5298173 0 0 0
5298223 0 0 0
5298273 0 0 0
5298323 0 0 0
5298373 0 0 0
5298423 0 0 0
5298474 0 0 0
5298524 0 17 0
5298574 0 0 0
5298625 1 0 0
5298675 14 238 0
5298725 2 144 0
5298775 0 0 0
5298825 0 0 0
5298875 0 0 0
5298925 13 236 0
5298975 27 635 0
5299025 11 175 0
5299075 1 54 0
5299126 0 0 0
5299176 19 234 0
5299226 0 0 0
5299276 0 0 0
5299328 0 0 0
5299378 0 0 0
5299428 0 0 0
5299478 0 0 0
5299528 0 0 0
5299578 0 0 0
5299628 0 0 0
5299678 0 0 0
5299728 0 0 0
5299778 0 0 0
5299828 0 0 0
5299891 0 0 0
5299941 0 0 0
5299991 0 0 0
5300041 0 0 0
5300091 0 0 0
5300141 0 0 0
5300191 0 27 0
5300241 0 0 0
5300291 0 0 0
5300341 0 0 0
5300391 1 0 0
5300442 0 0 0
5300492 0 0 0
5300542 0 0 0
5300592 0 0 0
5300642 4 96 0
5300692 0 0 0
5300742 6 57 0
5300792 24 306 0
5300842 15 216 1
5300892 11 150 0
5300942 3 24 0
5300992 6 118 0
5301042 0 0 0
5301092 0 0 0
5301142 0 0 0
5301192 1 9 0
5301242 0 0 0
5301292 13 268 0
5301342 8 68 0
5301392 0 0 0
5301442 0 0 0
5301492 0 0 0
5301542 4 46 0
5301594 7 126 0
5301644 0 5 0
5301694 0 0 0
5301745 2 26 0
5301795 0 0 0
5301845 0 0 0
5301895 0 0 0
5301945 0 0 0
5301995 0 0 0
5302045 0 0 0
5302095 6 92 0
5302146 2 29 0
5302197 0 0 0
5302247 0 0 0
5302297 0 0 0
5302347 0 0 0
5302397 0 0 0
5302447 0 0 0
5302497 0 0 0
5302547 0 0 0
5302597 0 0 0
5302648 0 0 0
5302698 0 0 0
5302748 0 0 0
5302798 0 0 0
5302848 0 0 0
5302902 0 0 0
