5979216 0 8690 3
5979266 0 0 0
5979316 0 0 0
5979366 0 0 0
5979416 0 0 0
5979466 0 0 0
5979516 0 0 0
5979566 0 0 0
5979616 0 0 0
5979666 0 0 0
5979716 0 0 0
5979766 0 0 0
5979816 0 0 0
5979866 0 0 0
5979916 0 0 0
5979966 0 0 0
5980016 0 0 0
5980066 0 0 0
5980116 0 0 0
5980166 0 0 0
5980216 0 5563 5
5980266 0 0 0
5980316 0 0 0
5980366 0 0 0
5980416 0 0 0
5980466 0 0 0
5980516 0 0 0
5980566 0 0 0
5980616 0 0 0
5980666 0 0 0
5980716 0 0 0
5980766 0 0 0
5980816 0 0 0
5980866 0 0 0
5980916 0 0 0
5980966 0 0 0
5981016 0 0 0
5981066 0 0 0
5981116 0 0 0
5981166 0 0 0
5981216 0 229 0
5981266 0 3548 3
5981316 0 0 0
5981366 0 0 0
5981416 0 0 0
5981466 0 0 0
5981516 0 0 0
5981566 0 0 0
5981616 0 0 0
5981666 0 0 0
5981716 0 0 0
5981766 0 0 0
5981816 0 0 0
5981866 0 0 0
5981916 0 0 0
5981966 0 0 0
5982016 0 0 0
5982066 0 0 0
5982116 0 0 0
5982166 0 0 0
5982216 0 0 0
5982266 0 2574 3
5982316 0 0 0
5982366 0 0 0
5982416 0 0 0
5982466 0 0 0
5982516 0 0 0
5982566 0 0 0
5982616 0 0 0
5982666 0 0 0
5982716 0 0 0
5982766 0 0 0
5982816 0 0 0
5982866 0 0 0
5982916 0 0 0
5982966 0 0 0
5983016 0 0 0
5983066 0 0 0
5983116 0 0 0
5983166 0 0 0
5983216 0 0 0
5983266 0 1739 2
5983316 0 0 0
5983366 0 0 0
5983416 0 0 0
5983466 0 0 0
5983516 0 0 0
5983566 0 0 0
5983616 0 0 0
5983666 0 0 0
5983716 0 0 0
5983766 0 0 0
5983816 0 0 0
5983866 0 0 0
5983916 0 0 0
5983966 0 0 0
5984016 0 0 0
5984066 0 0 0
5984116 0 0 0
5984166 0 0 0
5984216 0 0 0
5984266 0 1196 0
5984316 0 0 0
5984366 0 0 0
5984416 0 0 0
5984466 0 0 0
5984516 0 0 0
5984566 0 0 0
5984616 0 0 0
5984666 0 0 0
5984716 0 0 0
5984766 0 0 0
5984816 0 0 0
5984866 0 0 0
5984916 0 0 0
5984966 0 0 0
5985016 0 0 0
5985066 0 0 0
5985116 0 0 0
5985166 0 0 0
5985216 0 0 0
5985266 0 778 3
5985316 0 0 0
5985366 0 0 0
5985416 0 0 0
5985466 0 0 0
5985516 0 0 0
5985566 0 0 0
5985616 0 0 0
5985666 0 0 0
5985716 0 0 0
5985766 0 0 0
5985816 0 0 0
5985866 0 0 0
5985916 0 0 0
5985966 0 0 0
5986016 0 0 0
5986066 0 0 0
5986116 0 0 0
5986166 0 0 0
5986216 0 0 0
5986266 0 539 1
5986316 0 0 0
5986366 0 0 0
5986416 0 0 0
5986466 0 0 0
5986516 0 0 0
5986566 0 0 0
5986616 0 0 0
5986666 0 0 0
5986716 0 0 0
5986766 0 0 0
5986816 0 0 0
5986866 0 0 0
5986916 0 0 0
5986966 0 0 0
5987016 0 0 0
5987066 0 0 0
5987116 0 0 0
5987166 0 0 0
5987216 0 0 0
5987266 0 332 1
5987316 0 0 0
5987366 0 0 0
5987416 0 0 0
5987466 0 0 0
5987516 0 0 0
5987566 0 0 0
5987616 0 0 0
5987666 0 0 0
5987716 0 0 0
5987766 0 0 0
5987816 0 0 0
5987866 0 0 0
5987916 0 0 0
5987966 0 0 0
5988016 0 0 0
5988066 0 0 0
5988116 0 0 0
5988166 0 0 0
5988216 0 0 0
5988266 0 233 0
5988316 0 0 0
5988366 0 0 0
5988416 0 0 0
5988466 0 0 0
5988516 0 0 0
5988566 0 0 0
5988616 0 0 0
5988666 0 0 0
5988716 0 0 0
5988766 0 0 0
5988816 0 0 0
5988866 0 0 0
5988916 0 0 0
5988966 0 0 0
5989016 0 0 0
5989066 0 0 0
5989116 0 0 0
5989166 0 0 0
5989216 0 0 0
5989266 0 87 0
5989316 0 82 0
5989366 0 0 0
5989416 0 0 0
5989466 0 0 0
5989516 0 0 0
5989566 0 0 0
5989616 0 0 0
5989666 0 0 0
5989716 0 0 0
5989766 0 0 0
5989816 0 0 0
5989866 0 0 0
5989916 0 0 0
5989966 0 0 0
5990016 0 0 0
5990066 0 0 0
5990116 0 0 0
5990166 0 0 0
5990216 0 0 0
5990266 0 0 0
5990316 0 103 1
5990366 0 0 0
5990416 0 0 0
5990466 0 0 0
5990516 0 0 0
5990566 0 0 0
5990616 0 0 0
5990666 0 0 0
5990716 0 0 0
5990766 0 0 0
5990816 0 0 0
5990866 0 0 0
5990916 0 0 0
5990966 0 0 0
5991016 0 0 0
5991066 0 0 0
5991116 0 0 0
5991166 0 0 0
5991216 0 0 0
5991266 0 0 0
5991316 0 66 4
5991366 0 0 0
5991416 0 0 0
5991466 0 0 0
5991516 0 0 0
5991566 0 0 0
5991616 0 0 0
5991666 0 0 0
5991716 0 0 0
5991766 0 0 0
5991816 0 0 0
5991866 0 0 0
5991916 0 0 0
5991966 0 0 0
5992016 0 0 0
5992066 0 0 0
5992116 0 0 0
5992166 0 0 0
5992216 0 0 0
5992266 0 0 0
5992316 0 54 3
5992366 0 0 0
5992416 0 0 0
5992466 0 0 0
5992516 0 0 0
5992566 0 0 0
5992616 0 0 0
5992666 0 0 0
5992716 0 0 0
5992766 0 0 0
5992816 0 0 0
5992866 0 0 0
5992916 0 0 0
5992966 0 0 0
5993016 0 0 0
5993066 0 0 0
5993116 0 0 0
5993166 0 0 0
5993216 0 0 0
5993266 0 0 0
5993316 0 41 2
5993366 0 0 0
5993416 0 0 0
5993466 0 0 0
5993516 0 0 0
5993566 0 0 0
5993616 0 0 0
5993666 0 0 0
5993716 0 0 0
5993766 0 0 0
5993816 0 0 0
5993866 0 0 0
5993916 0 0 0
5993966 0 0 0
5994016 0 0 0
5994066 0 0 0
5994116 0 0 0
5994166 0 0 0
5994216 0 0 0
5994266 0 0 0
5994316 0 28 3
5994366 0 0 0
5994416 0 0 0
5994466 0 0 0
5994516 0 0 0
5994566 0 0 0
5994616 0 0 0
5994666 0 0 0
5994716 0 0 0
5994766 0 0 0
5994816 0 0 0
5994866 0 0 0
5994916 0 0 0
5994966 0 0 0
5995016 0 0 0
5995066 0 0 0
5995116 0 0 0
5995166 0 0 0
5995216 0 0 0
5995266 0 0 0
5995316 0 20 3
5995366 0 0 0
5995416 0 0 0
5995466 0 0 0
5995516 0 0 0
5995566 0 0 0
5995616 0 0 0
5995666 0 0 0
5995716 0 0 0
5995766 0 0 0
5995816 0 0 0
5995866 0 0 0
5995916 0 0 0
5995966 0 0 0
5996016 0 0 0
5996066 0 0 0
5996116 0 0 0
5996166 0 0 0
5996216 0 0 0
5996266 0 0 0
5996316 0 13 1
5996366 0 0 0
5996416 0 0 0
5996466 0 0 0
5996516 0 0 0
5996566 0 0 0
5996616 0 0 0
5996666 0 0 0
5996716 0 0 0
5996766 0 0 0
5996816 0 0 0
5996866 0 0 0
5996916 0 0 0
5996966 0 0 0
5997016 0 0 0
5997066 0 0 0
5997116 0 0 0
5997166 0 0 0
5997216 0 0 0
5997266 0 0 0
5997316 0 6 0
5997366 0 0 0
5997416 0 0 0
5997466 0 0 0
5997516 0 0 0
5997566 0 0 0
5997616 0 0 0
5997666 0 0 0
5997716 0 0 0
5997766 0 0 0
5997816 0 0 0
5997866 0 0 0
5997916 0 0 0
5997966 0 0 0
5998016 0 0 0
5998066 0 0 0
5998116 0 0 0
5998166 0 0 0
5998216 0 0 0
5998266 0 0 0
5998316 0 2 1
5998366 0 0 0
5998416 0 0 0
5998466 0 0 0
5998516 0 0 0
5998566 0 0 0
5998616 0 0 0
5998666 0 0 0
5998716 0 0 0
5998766 0 0 0
5998816 0 0 0
5998866 0 0 0
5998916 0 0 0
5998966 0 0 0
5999016 0 0 0
5999066 0 0 0
5999116 0 0 0
5999166 0 0 0
5999216 0 0 0
5999266 0 0 0
5999316 0 0 0
read 403 profiled data
